timestamp,elapsed_seconds,estimated_db,dbfs,speed_kmh,vibration_ms2,latitude,longitude,gps_accuracy_m
2026-09-07T15:32:16.774Z,35,50.3,-49.7,12.1,1.469,54.65015973736589,25.21739371688813,4.748651443204616
2026-09-07T15:32:17.778Z,36,54.4,-45.6,11.7,2.005,54.650184860833264,25.217369290089145,4.748651464093356
2026-09-07T15:32:18.783Z,37,56.7,-43.3,13.2,1.027,54.6502178042959,25.217372331718053,4.748651463597878
2026-09-07T15:32:19.786Z,38,56,-44,12,1.386,54.650246420707546,25.21739477789667,4.748651495464834
2026-09-07T15:32:20.790Z,39,52.5,-47.5,17.5,2.797,54.65027907465865,25.217472501946617,4.748651537261222
2026-09-07T15:32:21.794Z,40,54.3,-45.7,22.3,1.343,54.65032097357064,25.21755148882249,4.748651531619885
2026-09-07T15:32:22.799Z,41,54.2,-45.8,27.5,0.54,54.6503737604559,25.217643077999966,4.748651542131047
2026-09-07T15:32:23.802Z,42,52.4,-47.6,32.1,1.093,54.65043594932233,25.217750073518825,4.748651569661218
2026-09-07T15:32:24.806Z,43,52.9,-47.1,34.1,9.537,54.65050002480322,25.217860639154008,4.74865156024834
2026-09-07T15:32:25.810Z,44,62.2,-37.8,34.8,2.078,54.65057658132036,25.218011726730808,4.748651545077957
2026-09-07T15:32:26.815Z,45,62.2,-37.8,36.2,0.466,54.65064327183832,25.218127047038152,5.3353849563960845
2026-09-07T15:32:27.819Z,46,53.6,-46.4,36.2,0.389,54.65070550834716,25.21823906141457,5.813183170455993
2026-09-07T15:32:28.823Z,47,59,-41,36.5,0.542,54.65076863919378,25.21835533271344,4.594948735047636
2026-09-07T15:32:29.827Z,48,56.4,-43.6,36.5,0.706,54.65083180886534,25.21846499882831,4.783744757294585
2026-09-07T15:32:30.831Z,49,52.8,-47.2,37.8,1.342,54.65089927426778,25.218587256349576,4.8215395977414985
2026-09-07T15:32:31.835Z,50,59.2,-40.8,39.4,0.972,54.65097124884092,25.21871350206626,3.8721293247521325
2026-09-07T15:32:32.839Z,51,58.3,-41.7,41.7,0.93,54.651049457861426,25.2188433281277,3.826822295380308
2026-09-07T15:32:33.844Z,52,60.2,-39.8,44.9,0.907,54.65113385396225,25.218986250661704,4.777510786371815
2026-09-07T15:32:34.847Z,53,54.8,-45.2,48,0.591,54.65122294920635,25.219141086492996,4.906425758639647
2026-09-07T15:32:35.851Z,54,59,-41,50.8,0.947,54.6513133174467,25.219313029524546,6.572586944925731
2026-09-07T15:32:36.855Z,55,57.5,-42.5,53.3,0.792,54.65141096029359,25.219488998841246,5.2293246515136405
2026-09-07T15:32:37.860Z,56,54.7,-45.3,55.4,0.906,54.651513215524105,25.219659056898227,3.533591201088815
2026-09-07T15:32:38.863Z,57,56.6,-43.4,58.2,0.363,54.65161982712857,25.219845221363116,3.8107902821577078
2026-09-07T15:32:39.868Z,58,53.2,-46.8,60.3,0.168,54.65172684229733,25.220036653104156,2.9111407291554876
2026-09-07T15:32:40.872Z,59,61.7,-38.3,62.1,0.385,54.65183858030993,25.220232042860534,2.431285970036272
2026-09-07T15:32:41.875Z,60,62.6,-37.4,62.7,0.44,54.65194922285793,25.220425810001846,3.730896863522519
2026-09-07T15:32:42.879Z,61,52.7,-47.3,63.2,0.658,54.65205938438123,25.22062574182925,3.2060778839948885
2026-09-07T15:32:43.883Z,62,57.9,-42.1,63.6,4.95,54.65216815380577,25.22082932798694,4.358172117198873
2026-09-07T15:32:44.887Z,63,60.9,-39.1,63.7,4.89,54.65227203093485,25.221034101411576,4.845659016452054
2026-09-07T15:32:45.891Z,64,56,-44,62.2,0.48,54.652381586714576,25.221212812744437,6.381434432023612
2026-09-07T15:32:46.895Z,65,55.2,-44.8,62.4,0.373,54.6524942423963,25.221397305720007,5.4941617526451285
2026-09-07T15:32:47.899Z,66,57.9,-42.1,63.2,0.865,54.65260272138039,25.221602693873297,3.940372392370628
2026-09-07T15:32:48.904Z,67,62.7,-37.3,64.2,1.074,54.65271447351457,25.221800553323515,4.059135278704184
2026-09-07T15:32:49.908Z,68,56.3,-43.7,64.5,0.662,54.65282497488779,25.222005242685952,3.2819946156033777
2026-09-07T15:32:50.911Z,69,58.3,-41.7,63.4,0.739,54.652930307427646,25.22220365601708,3.385292366052989
2026-09-07T15:32:51.915Z,70,63.8,-36.2,61.4,1.221,54.65303233777348,25.22239438795121,3.599563976995963
2026-09-07T15:32:52.920Z,71,58.2,-41.8,59.5,1.013,54.653135604866804,25.222570868643967,2.7116800245554846
2026-09-07T15:32:53.923Z,72,56.9,-43.1,57.1,1.066,54.65321645908243,25.22276497798686,3.1660683920430444
2026-09-07T15:32:54.928Z,73,52.6,-47.4,54.7,1.02,54.653308660792064,25.222926795725353,2.963730050907028
2026-09-07T15:32:55.932Z,74,56.4,-43.6,52.2,1.155,54.65339428005858,25.223083059714636,2.757677518024578
2026-09-07T15:32:56.936Z,75,66.2,-33.8,49.7,1.171,54.65347908333818,25.223230586942687,2.3763316925155302
2026-09-07T15:32:57.939Z,76,57.4,-42.6,47,0.832,54.65355385083863,25.223376140755075,2.6037317941881746
2026-09-07T15:32:58.944Z,77,52.6,-47.4,43.9,0.842,54.65362717798739,25.223504975476764,4.165575505073212
2026-09-07T15:32:59.948Z,78,59,-41,41.2,0.745,54.653690881553445,25.223632201305094,3.3473935519739584
2026-09-07T15:33:00.952Z,79,57.7,-42.3,38.5,0.883,54.653754517071484,25.22374275114637,2.9066857319952595
2026-09-07T15:33:01.956Z,80,55.6,-44.4,36.1,0.93,54.65381266413773,25.223847759883167,2.678980383824073
2026-09-07T15:33:02.960Z,81,59,-41,32.6,1.06,54.653860273341465,25.223944464330486,2.3997608479338064
2026-09-07T15:33:03.964Z,82,55.1,-44.9,29.5,1.174,54.653913979542736,25.224016041174604,2.5830501822485865
2026-09-07T15:33:04.968Z,83,53.8,-46.2,26,1.41,54.653956044198836,25.224081346457407,3.0847015983082633
2026-09-07T15:33:05.972Z,84,50.2,-49.8,20.7,1.116,54.65398200786085,25.224135187046393,2.963949718315333
2026-09-07T15:33:06.976Z,85,43.4,-56.6,16.1,1.238,54.65400574287775,25.224173296764217,2.9270062740161613
2026-09-07T15:33:07.980Z,86,47.9,-52.1,10.8,0.388,54.65401963170658,25.224186620731018,3.207016007636243
2026-09-07T15:33:08.984Z,87,51.7,-48.3,6.2,0.278,54.654025932451965,25.22419076827169,3.2142516298388175
2026-09-07T15:33:09.988Z,88,47.8,-52.2,1.9,4.318,54.65402352832144,25.22418326419373,3.287822402478484
2026-09-07T15:33:10.992Z,89,47.8,-52.2,0,0.235,54.65402146736121,25.224180099659847,3.2459214565120753
2026-09-07T15:33:11.997Z,90,53.2,-46.8,0.6,1.409,54.65402224507234,25.22417611035041,3.1213293020170583
2026-09-07T15:33:13.000Z,91,50.5,-49.5,1.1,0.257,54.65402797464851,25.224177434066956,3.0751245049423708
2026-09-07T15:33:14.004Z,92,49,-51,1.4,0.26,54.65402965229832,25.22417818573114,3.0138775905241517
2026-09-07T15:33:15.009Z,93,48.6,-51.4,0,0.187,54.654024865790824,25.224172390895173,3.0910995113482516
2026-09-07T15:33:16.012Z,94,51,-49,0,0.547,54.654024865790824,25.224172390895173,3.0585352158812675
2026-09-07T15:33:17.016Z,95,52,-48,0,0.157,54.654024865790824,25.224172390895173,3.085281685564964
2026-09-07T15:33:18.020Z,96,51.3,-48.7,0,0.703,54.654024865790824,25.224172390895173,3.02962442501857
2026-09-07T15:33:19.024Z,97,55.8,-44.2,0,0.949,54.654024865790824,25.224172390895173,3.0249610450671667
2026-09-07T15:33:20.028Z,98,41.9,-58.1,0.7,0.137,54.65403065549488,25.224170386158665,2.978406237659174
2026-09-07T15:33:21.032Z,99,44.7,-55.3,0.4,0.341,54.65403206399083,25.224168897331175,3.0413684053722556
2026-09-07T15:33:22.036Z,100,44.2,-55.8,0,0.485,54.65403171826568,25.22416815902897,3.1516246547658704
2026-09-07T15:33:23.041Z,101,49.4,-50.6,0,0.213,54.65403171826568,25.22416815902897,3.1468856232495868
2026-09-07T15:33:24.045Z,102,45.5,-54.5,0,0.426,54.65403171826568,25.22416815902897,3.2884029556925807
2026-09-07T15:33:25.048Z,103,44.8,-55.2,0,0.662,54.65403171826568,25.22416815902897,3.2884029556925807
2026-09-07T15:33:26.052Z,104,46.8,-53.2,0,0.102,54.654028005876825,25.22415684941188,3.458671986377023
2026-09-07T15:33:27.057Z,105,41.1,-58.9,0,0.264,54.65402841719954,25.224154097326714,3.522377733051118
2026-09-07T15:33:28.061Z,106,48,-52,0,0.291,54.65402841719954,25.224154097326714,3.5813757906309194
2026-09-07T15:33:29.064Z,107,46.9,-53.1,0,0.215,54.65402841719954,25.224154097326714,3.52772629250653
2026-09-07T15:33:30.068Z,108,48.3,-51.7,0,2.591,54.65402841719954,25.224154097326714,3.5410645479056515
2026-09-07T15:33:31.073Z,109,45.7,-54.3,0,0.67,54.65402337118596,25.224153492627224,3.6448229910748773
2026-09-07T15:33:32.077Z,110,49.1,-50.9,0.1,0.3,54.65402138645218,25.22415756808435,3.73655878999433
2026-09-07T15:33:33.080Z,111,48.4,-51.6,0.1,1.333,54.65402138645218,25.22415756808435,3.73655878999433
2026-09-07T15:33:34.085Z,112,48,-52,0,0.043,54.65401927693848,25.22416311107639,3.7894499120780933
2026-09-07T15:33:35.089Z,113,45.7,-54.3,0,0.304,54.65401927693848,25.22416311107639,3.7894499120780933
2026-09-07T15:33:36.093Z,114,45.3,-54.7,0,0.304,54.65401927693848,25.22416311107639,3.7894499120780933
2026-09-07T15:33:37.097Z,115,47.3,-52.7,0,0.304,54.65401927693848,25.22416311107639,3.7894499120780933
2026-09-07T15:33:38.101Z,116,46.7,-53.3,0.2,1.737,54.654012339244304,25.22416208465247,4.06193510159265
2026-09-07T15:33:39.106Z,117,55.3,-44.7,0.3,0.299,54.6540101534269,25.224162295483872,4.032409587634395
2026-09-07T15:33:40.109Z,118,50.3,-49.7,0.4,0.255,54.654010911849404,25.224155716198204,4.061016929230216
2026-09-07T15:33:41.112Z,119,50.9,-49.1,0,1.582,54.65401081536392,25.22415454100255,4.020132448994832
2026-09-07T15:33:42.117Z,120,51.8,-48.2,0,1.833,54.654007778919265,25.22414945475788,3.954672030050886
2026-09-07T15:33:43.122Z,121,54.3,-45.7,0,2.22,54.65401715061763,25.224160284268013,3.8807244423444986
2026-09-07T15:33:44.125Z,122,59.1,-40.9,0,1.852,54.65401715061763,25.224160284268013,3.805380884388242
2026-09-07T15:33:45.129Z,123,58.1,-41.9,17.4,2.1,54.65409165325373,25.224293196430626,3.717471815248432
2026-09-07T15:33:46.133Z,124,59.9,-40.1,24.6,1.402,54.65414657701475,25.22438694031384,3.5376235470487174
2026-09-07T15:33:47.138Z,125,59.6,-40.4,29.1,1.405,54.65420674527924,25.224488478594466,3.2580505104388955
2026-09-07T15:33:48.141Z,127,59.1,-40.9,33.9,1.139,54.65427294544864,25.224605568131654,3.443276216074751
2026-09-07T15:33:49.145Z,128,58.8,-41.2,38.9,0.871,54.654352515503184,25.22473557617695,3.776900556220076
2026-09-07T15:33:50.149Z,129,58.1,-41.9,43,0.554,54.654430644831194,25.22488195940958,3.1689418763553845
2026-09-07T15:33:51.154Z,130,54.4,-45.6,46.9,0.762,54.654517755605795,25.22503850041998,2.6862301298683673
2026-09-07T15:33:52.158Z,131,61.3,-38.7,49.6,0.716,54.654609560393965,25.22519907100819,2.32975302106645
2026-09-07T15:33:53.161Z,132,56.3,-43.7,53.8,0.726,54.654709524410116,25.225379983682366,2.3003227647501108
2026-09-07T15:33:54.165Z,133,56.9,-43.1,57,0.573,54.65481389749136,25.225561927357422,2.1313286156168134
2026-09-07T15:33:55.169Z,134,56.3,-43.7,59.1,0.312,54.654922109454574,25.22574833899952,2.2721403626673284
2026-09-07T15:33:56.173Z,135,55.9,-44.1,61.5,0.164,54.655030010175274,25.225948371849412,2.7539534251188846
2026-09-07T15:33:57.177Z,136,54.4,-45.6,63.9,0.199,54.655141843816885,25.22615779537131,2.78995551932342
2026-09-07T15:33:58.181Z,137,59.1,-40.9,65.5,0.378,54.65526221950764,25.226356758263158,2.604073767994719
2026-09-07T15:33:59.185Z,138,60.7,-39.3,66.9,0.065,54.65538069369167,25.22657032784026,2.9304128087486014
2026-09-07T15:34:00.190Z,139,56.4,-43.6,67.6,0.438,54.655497923399714,25.226780387909294,3.31362599414925
2026-09-07T15:34:01.194Z,140,58.8,-41.2,67.9,0.406,54.655615879601164,25.226991815666153,2.474920456039069
2026-09-07T15:34:02.197Z,141,59.9,-40.1,67.9,0.673,54.655731143322605,25.22720266495371,2.8391693292105025
2026-09-07T15:34:03.202Z,142,57.8,-42.2,67.5,0.164,54.65584512688569,25.227415073740577,3.138328056594517
2026-09-07T15:34:04.206Z,143,63.1,-36.9,67.5,0.397,54.65596543331858,25.227622679499646,2.9500828863338096
2026-09-07T15:34:05.210Z,144,57.4,-42.6,67.4,0.208,54.656079982822604,25.22783206427728,3.890867419980382
2026-09-07T15:34:06.214Z,145,61.2,-38.8,68.6,0.487,54.656202899008875,25.22804738418964,3.761477684073606
2026-09-07T15:34:07.218Z,146,57.9,-42.1,69.2,0.401,54.6563283056481,25.228260020523855,2.6932257074103134
2026-09-07T15:34:08.222Z,147,53.1,-46.9,70.3,0.78,54.65645517200636,25.228477148845844,3.072729739470356
2026-09-07T15:34:09.226Z,148,57.9,-42.1,70.2,0.583,54.65657838922283,25.228697214628557,2.97908213469366
2026-09-07T15:34:10.231Z,149,59.7,-40.3,68.7,0.49,54.65669520597585,25.228911581541038,3.1635806137299793
2026-09-07T15:34:11.235Z,150,54.3,-45.7,65.7,0.396,54.6568045492703,25.229111766944314,2.6976112792384277
2026-09-07T15:34:12.239Z,151,62,-38,65.9,0.143,54.65692500225618,25.2293121070101,2.6107565082281234
2026-09-07T15:34:13.243Z,152,56.7,-43.3,65.7,0.86,54.657037853090145,25.229517416286157,2.227470010055196
2026-09-07T15:34:14.247Z,153,60.3,-39.7,64.6,0.292,54.657148308250285,25.229717486480048,2.7173357142723296
2026-09-07T15:34:15.251Z,154,57.4,-42.6,64.3,0.31,54.65726163941905,25.22991958066653,2.269133129043545
2026-09-07T15:34:16.255Z,155,61,-39,64,0.204,54.65737392137958,25.230115215354527,2.322936221126648
2026-09-07T15:34:17.259Z,156,59.4,-40.6,63.8,0.52,54.65748752604097,25.230307901056708,2.415264236093513
2026-09-07T15:34:18.263Z,157,55.7,-44.3,63.5,0.683,54.65759798910864,25.230506516666075,2.3555024480092923
2026-09-07T15:34:19.267Z,158,54.2,-45.8,61.8,0.294,54.657705084233015,25.230692615388307,2.1402322127033573
2026-09-07T15:34:20.271Z,159,55.6,-44.4,60.4,0.788,54.65780999088097,25.23087725645777,3.184409372913252
2026-09-07T15:34:21.275Z,160,59.2,-40.8,59.6,0.466,54.6579132935061,25.231062993263382,2.6395160873308536
2026-09-07T15:34:22.280Z,161,52.8,-47.2,56.4,0.309,54.65801037797741,25.231228364408164,2.4687383027955088
2026-09-07T15:34:23.283Z,162,62.7,-37.3,55.3,0.475,54.658105827564526,25.23140128569849,3.022039554008759
2026-09-07T15:34:24.287Z,163,51.6,-48.4,53.9,0.706,54.65819905334933,25.231568159540274,2.4519844427451583
2026-09-07T15:34:25.291Z,164,54,-46,51.5,1.135,54.658286201278266,25.231724441290428,3.0322382059602795
2026-09-07T15:34:26.296Z,165,55.1,-44.9,48.4,0.898,54.65836809442612,25.231868605296704,2.9338831211053
2026-09-07T15:34:27.299Z,166,49.9,-50.1,44.6,0.66,54.65844862243317,25.23199352091779,2.7432022501667754
2026-09-07T15:34:28.303Z,167,62.1,-37.9,39.8,0.68,54.658505873599616,25.232114616291373,2.3981635651506625
2026-09-07T15:34:29.308Z,168,63.5,-36.5,36.5,0.761,54.65856758825132,25.232221738536307,2.221435190005274
2026-09-07T15:34:30.312Z,169,60,-40,33.3,0.731,54.658625800194045,25.232318877328673,2.1267419987222422
2026-09-07T15:34:31.315Z,170,55.4,-44.6,30.2,0.779,54.65867538791385,25.23240557178938,2.246599270760636
2026-09-07T15:34:32.320Z,171,50.4,-49.6,25.9,0.764,54.65871483665586,25.23248254171609,2.3666266974868893
2026-09-07T15:34:33.324Z,172,55.9,-44.1,22.8,0.622,54.65875314849961,25.232545750618588,2.264788946012308
2026-09-07T15:34:34.328Z,173,62.9,-37.1,18.9,0.492,54.65878499097048,25.232598737123684,2.210827826651063
2026-09-07T15:34:35.332Z,174,63.4,-36.6,14.8,0.465,54.658811032731975,25.232638260777637,2.3387661272328524
2026-09-07T15:34:36.336Z,175,56.4,-43.6,10.9,0.574,54.65882923861143,25.23266400021431,2.3278791701642794
2026-09-07T15:34:38.060Z,176,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:40.061Z,178,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:42.060Z,180,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:44.061Z,182,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:46.061Z,184,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:48.061Z,186,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:50.061Z,188,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:52.061Z,190,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:54.061Z,192,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:56.061Z,194,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:34:58.061Z,196,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:00.061Z,198,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:02.061Z,200,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:04.061Z,202,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:06.061Z,204,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:08.061Z,206,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:10.061Z,208,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:12.062Z,210,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:14.062Z,212,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:16.062Z,214,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:18.062Z,216,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:20.062Z,218,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:22.062Z,220,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:23.066Z,221,60.1,-39.9,7.1,0.304,54.65883987581653,25.232682826132837,2.3293742755639477
2026-09-07T15:35:24.069Z,222,49.3,-50.7,0.1,0.498,54.66281788933725,25.23543668958388,10.495014000000001
2026-09-07T15:35:25.073Z,223,49.4,-50.6,21.6,0.343,54.66317685791726,25.23571103813614,3.9363601554762733
2026-09-07T15:35:26.077Z,224,54.5,-45.5,15.7,0.667,54.663192867352315,25.235728221037643,3.5571291187211553
2026-09-07T15:35:27.082Z,225,50.8,-49.2,15.7,1.256,54.663192867352315,25.235728221037643,3.5571291187211553
2026-09-07T15:35:28.085Z,226,51.1,-48.9,15.2,1.206,54.66325166640306,25.235766442516105,3.5355339059327373
2026-09-07T15:35:29.089Z,227,53.8,-46.2,17.6,1.661,54.663290097429105,25.235792342596906,3.5355339059327373
2026-09-07T15:35:30.094Z,228,59.5,-40.5,17.6,5.73,54.66333628171558,25.235817739763515,3.5355339059327373
2026-09-07T15:35:31.098Z,229,62.5,-37.5,21.8,2.005,54.66338829142476,25.235860738926785,3.5355339059327373
2026-09-07T15:35:32.102Z,230,57.3,-42.7,26.6,1.619,54.66346247126783,25.235897451662677,3.5355339059327373
2026-09-07T15:35:33.106Z,231,61.4,-38.6,38.3,3.808,54.66355764777834,25.23593910972144,3.5355339059327373
2026-09-07T15:35:34.110Z,232,56.9,-43.1,42.2,1.62,54.66365194418902,25.23600222545232,3.5355339059327373
2026-09-07T15:35:35.114Z,233,58.1,-41.9,42.2,0.501,54.66375248511756,25.23606324570741,3.5355339059327373
2026-09-07T15:35:36.118Z,234,68.3,-31.7,43.6,1.094,54.6638635872441,25.236140359216588,3.5355339059327373
2026-09-07T15:35:37.122Z,235,61.3,-38.7,43.6,0.606,54.663965924319605,25.23620352705618,4.74865153019364
2026-09-07T15:35:38.126Z,236,56.7,-43.3,47.3,0.572,54.66408247429202,25.236279315702575,4.748651530193975
2026-09-07T15:35:39.130Z,237,56.7,-43.3,56.8,0.869,54.66423639170839,25.23637384290432,4.7486515301949614
2026-09-07T15:35:40.134Z,238,58.9,-41.1,56.8,0.368,54.664363670659405,25.236454225460214,4.7486515301949614
2026-09-07T15:35:41.139Z,239,55.1,-44.9,57.9,0.451,54.6645045190105,25.23654212005189,4.748651530195084
2026-09-07T15:35:42.142Z,241,57.7,-42.3,60.1,0.198,54.664652162785394,25.2366302409018,4.748651530195336
2026-09-07T15:35:43.147Z,242,57.8,-42.2,62.7,0.517,54.664809179834684,25.236736812657462,4.748651530195651
2026-09-07T15:35:44.151Z,243,58.3,-41.7,62.4,0.438,54.66495656484077,25.236814919530325,4.748651530195612
2026-09-07T15:35:45.154Z,244,54,-46,62.7,0.249,54.66510586615116,25.236912461369236,4.748651530195651
2026-09-07T15:35:46.158Z,245,58.5,-41.5,65.6,1.58,54.6652603030795,25.23700735740909,4.7486515301960175
2026-09-07T15:35:47.163Z,246,59.7,-40.3,65.8,0.626,54.66541320220955,25.237097043687157,4.748651530196055
2026-09-07T15:35:48.167Z,247,56.4,-43.6,65.6,0.812,54.665570359456154,25.23716968676048,4.748651530196017
2026-09-07T15:35:49.170Z,248,54.9,-45.1,65.8,0.974,54.66573098737543,25.237230231629837,4.748651530196056
2026-09-07T15:35:50.174Z,249,56.6,-43.4,67.6,0.445,54.66589964110753,25.23729523069501,4.74865153019629
2026-09-07T15:35:51.179Z,250,59.5,-40.5,70.6,0.415,54.66608243780465,25.237337688223636,4.748651530196693
2026-09-07T15:35:52.183Z,251,55.9,-44.1,70.6,1.057,54.66625874617538,25.237378680168284,4.748651530196693
2026-09-07T15:35:53.187Z,252,62.5,-37.5,71.8,0.754,54.66645192077012,25.2374108489959,4.748651530196871
2026-09-07T15:35:54.191Z,253,58.2,-41.8,72.2,0.387,54.66662854462784,25.237439689495048,4.7486515301969225
2026-09-07T15:35:55.195Z,254,61.2,-38.8,72.2,0.732,54.66680402035318,25.237476117457785,4.7486515301969225
2026-09-07T15:35:56.199Z,255,53.3,-46.7,70.9,1.556,54.666978113279015,25.2375141378149,4.74865153019674
2026-09-07T15:35:57.203Z,256,52.5,-47.5,71.2,0.565,54.667165524402755,25.23756699395325,3.3247892051204637
